date	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
1994-01-02	-4.6	-4.6	-3.69	-2.2	-2.2	-3.78	-2.72	-2.2	-2.72	-1.71	-2.2	-2.2	-3.78	-2.2	-2.2	-2.2	-2.2	-1.71	-1.62	-1.27	-1.62	-1.27	-1.62	-3.2	-3.2	-2.23	-1.71	-1.27	-1.27	-1.27	-2.23	-1.27	-0.48	-0.48	-0.97	-0.97	-0.48	-0.48	-0.48	-0.48	-0.48	-0.97	-0.48	-0.48	-0.97	-0.97	-0.97
1994-01-03	-1.99	-1.99	-1.15	0.3	0.3	-1.21	-0.21	0.3	-0.21	0.18	0.3	0.3	-1.21	0.3	0.3	0.3	0.3	0.18	0.71	0.43	0.71	0.43	0.71	-0.67	-0.67	0.71	0.18	0.43	0.43	0.43	0.71	0.43	1.2	1.2	0.73	0.73	1.2	1.2	1.2	1.2	1.2	0.73	1.2	1.2	0.73	0.73	0.73
1994-01-04	-0.77	-0.77	0.04	1.5	1.5	-0.01	0.99	1.5	0.99	1.07	1.5	1.5	-0.01	1.5	1.5	1.5	1.5	1.07	1.83	0.32	1.83	0.32	1.83	0.51	0.51	2.09	1.07	0.32	0.32	0.32	2.09	0.32	1.09	1.09	0.62	0.62	1.09	1.09	1.09	1.09	1.09	0.62	1.09	1.09	0.62	0.62	0.62
1994-01-05	-1.42	-1.42	-0.59	0.9	0.9	-0.64	0.38	0.9	0.38	1.17	0.9	0.9	-0.64	0.9	0.9	0.9	0.9	1.17	1.38	0.04	1.38	0.04	1.38	-0.11	-0.11	1.06	1.17	0.04	0.04	0.04	1.06	0.04	0.82	0.82	0.34	0.34	0.82	0.82	0.82	0.82	0.82	0.34	0.82	0.82	0.34	0.34	0.34
1994-01-06	2.85	2.85	3.57	5	5	3.56	4.49	5	4.49	5.73	5	5	3.56	5	5	5	5	5.73	5.6	-0.86	5.6	-0.86	5.6	4.03	4.03	5.13	5.73	-0.86	-0.86	-0.86	5.13	-0.86	-0.08	-0.08	-0.56	-0.56	-0.08	-0.08	-0.08	-0.08	-0.08	-0.56	-0.08	-0.08	-0.56	-0.56	-0.56
1994-01-07	5.8	5.8	6.45	7.9	7.9	6.47	7.38	7.9	7.38	7.92	7.9	7.9	6.47	7.9	7.9	7.9	7.9	7.92	8.31	-0.65	8.31	-0.65	8.31	6.9	6.9	8.45	7.92	-0.65	-0.65	-0.65	8.45	-0.65	0.13	0.13	-0.35	-0.35	0.13	0.13	0.13	0.13	0.13	-0.35	0.13	0.13	-0.35	-0.35	-0.35
1994-01-08	0.08	0.08	0.87	2.3	2.3	0.83	1.8	2.3	1.8	2.16	2.3	2.3	0.83	2.3	2.3	2.3	2.3	2.16	2.73	-0.13	2.73	-0.13	2.73	1.34	1.34	2.81	2.16	-0.13	-0.13	-0.13	2.81	-0.13	0.65	0.65	0.17	0.17	0.65	0.65	0.65	0.65	0.65	0.17	0.65	0.65	0.17	0.17	0.17
1994-01-09	-2.39	-2.39	-1.54	-0.1	-0.1	-1.6	-0.6	-0.1	-0.6	-0.62	-0.1	-0.1	-1.6	-0.1	-0.1	-0.1	-0.1	-0.62	0.27	-0.71	0.27	-0.71	0.27	-1.06	-1.06	0.52	-0.62	-0.71	-0.71	-0.71	0.52	-0.71	0.07	0.07	-0.41	-0.41	0.07	0.07	0.07	0.07	0.07	-0.41	0.07	0.07	-0.41	-0.41	-0.41
1994-01-10	-2.46	-2.46	-1.61	-0.1	-0.1	-1.67	-0.63	-0.1	-0.63	-0.02	-0.1	-0.1	-1.67	-0.1	-0.1	-0.1	-0.1	-0.02	0.32	-1.62	0.32	-1.62	0.32	-1.13	-1.13	0.11	-0.02	-1.62	-1.62	-1.62	0.11	-1.62	-0.83	-0.83	-1.32	-1.32	-0.83	-0.83	-0.83	-0.83	-0.83	-1.32	-0.83	-0.83	-1.32	-1.32	-1.32
1994-01-11	-3.42	-3.42	-2.54	-1.1	-1.1	-2.61	-1.6	-1.1	-1.6	-0.72	-1.1	-1.1	-2.61	-1.1	-1.1	-1.1	-1.1	-0.72	-0.51	-0.62	-0.51	-0.62	-0.51	-2.06	-2.06	-0.97	-0.72	-0.62	-0.62	-0.62	-0.97	-0.62	0.16	0.16	-0.32	-0.32	0.16	0.16	0.16	0.16	0.16	-0.32	0.16	0.16	-0.32	-0.32	-0.32
1994-01-12	-1.42	-1.42	-0.59	0.9	0.9	-0.64	0.38	0.9	0.38	1.37	0.9	0.9	-0.64	0.9	0.9	0.9	0.9	1.37	1.43	-0.06	1.43	-0.06	1.43	-0.11	-0.11	0.97	1.37	-0.06	-0.06	-0.06	0.97	-0.06	0.72	0.72	0.24	0.24	0.72	0.72	0.72	0.72	0.72	0.24	0.72	0.72	0.24	0.24	0.24
1994-01-13	1.2	1.2	1.96	3.4	3.4	1.93	2.89	3.4	2.89	3.15	3.4	3.4	1.93	3.4	3.4	3.4	3.4	3.15	3.79	1.46	3.79	1.46	3.79	2.42	2.42	3.98	3.15	1.46	1.46	1.46	3.98	1.46	2.23	2.23	1.76	1.76	2.23	2.23	2.23	2.23	2.23	1.76	2.23	2.23	1.76	1.76	1.76
1994-01-14	-1.36	-1.36	-0.53	0.9	0.9	-0.58	0.4	0.9	0.4	0.47	0.9	0.9	-0.58	0.9	0.9	0.9	0.9	0.47	1.26	0.66	1.26	0.66	1.26	-0.06	-0.06	1.53	0.47	0.66	0.66	0.66	1.53	0.66	1.43	1.43	0.96	0.96	1.43	1.43	1.43	1.43	1.43	0.96	1.43	1.43	0.96	0.96	0.96
1994-01-15	-3.57	-3.57	-2.69	-1.2	-1.2	-2.77	-1.72	-1.2	-1.72	-2.4	-1.2	-1.2	-2.77	-1.2	-1.2	-1.2	-1.2	-2.4	-1.04	-1.13	-1.04	-1.13	-1.04	-2.21	-2.21	-0.32	-2.4	-1.13	-1.13	-1.13	-0.32	-1.13	-0.35	-0.35	-0.83	-0.83	-0.35	-0.35	-0.35	-0.35	-0.35	-0.83	-0.35	-0.35	-0.83	-0.83	-0.83
1994-01-16	-4.99	-4.99	-4.07	-2.6	-2.6	-4.16	-3.11	-2.6	-3.11	-2.7	-2.6	-2.6	-4.16	-2.6	-2.6	-2.6	-2.6	-2.7	-2.16	-3.19	-2.16	-3.19	-2.16	-3.58	-3.58	-2.31	-2.7	-3.19	-3.19	-3.19	-2.31	-3.19	-2.39	-2.39	-2.89	-2.89	-2.39	-2.39	-2.39	-2.39	-2.39	-2.89	-2.39	-2.39	-2.89	-2.89	-2.89
1994-01-17	-7.4	-7.4	-6.42	-5	-5	-6.54	-5.49	-5	-5.49	-5.78	-5	-5	-6.54	-5	-5	-5	-5	-5.78	-4.64	-5.17	-4.64	-5.17	-4.64	-5.92	-5.92	-4.35	-5.78	-5.17	-5.17	-5.17	-4.35	-5.17	-4.36	-4.36	-4.87	-4.87	-4.36	-4.36	-4.36	-4.36	-4.36	-4.87	-4.36	-4.36	-4.87	-4.87	-4.87
1994-01-18	-10.41	-10.41	-9.36	-7.9	-7.9	-9.51	-8.4	-7.9	-8.4	-8.26	-7.9	-7.9	-9.51	-7.9	-7.9	-7.9	-7.9	-8.26	-7.47	-10.72	-7.47	-10.72	-7.47	-8.85	-8.85	-7.6	-8.26	-10.72	-10.72	-10.72	-7.6	-10.72	-9.87	-9.87	-10.42	-10.42	-9.87	-9.87	-9.87	-9.87	-9.87	-10.42	-9.87	-9.87	-10.42	-10.42	-10.42
1994-01-19	-6.91	-6.91	-5.94	-4.5	-4.5	-6.05	-5	-4.5	-5	-4.39	-4.5	-4.5	-6.05	-4.5	-4.5	-4.5	-4.5	-4.39	-3.94	-10.32	-3.94	-10.32	-3.94	-5.44	-5.44	-4.33	-4.39	-10.32	-10.32	-10.32	-4.33	-10.32	-9.47	-9.47	-10.02	-10.02	-9.47	-9.47	-9.47	-9.47	-9.47	-10.02	-9.47	-9.47	-10.02	-10.02	-10.02
1994-01-20	-7.63	-7.63	-6.65	-5.2	-5.2	-6.77	-5.7	-5.2	-5.7	-4.49	-5.2	-5.2	-6.77	-5.2	-5.2	-5.2	-5.2	-4.49	-4.5	-7.04	-4.5	-7.04	-4.5	-6.15	-6.15	-5.38	-4.49	-7.04	-7.04	-7.04	-5.38	-7.04	-6.21	-6.21	-6.74	-6.74	-6.21	-6.21	-6.21	-6.21	-6.21	-6.74	-6.21	-6.21	-6.74	-6.74	-6.74
1994-01-21	-8.02	-8.02	-7.03	-5.6	-5.6	-7.15	-6.09	-5.6	-6.09	-4.98	-5.6	-5.6	-7.15	-5.6	-5.6	-5.6	-5.6	-4.98	-4.9	-6.27	-4.9	-6.27	-4.9	-6.53	-6.53	-5.7	-4.98	-6.27	-6.27	-6.27	-5.7	-6.27	-5.45	-5.45	-5.97	-5.97	-5.45	-5.45	-5.45	-5.45	-5.45	-5.97	-5.45	-5.45	-5.97	-5.97	-5.97
1994-01-22	-8.63	-8.63	-7.62	-6.1	-6.1	-7.75	-6.62	-6.1	-6.62	-4.69	-6.1	-6.1	-7.75	-6.1	-6.1	-6.1	-6.1	-4.69	-5.28	-5.35	-5.28	-5.35	-5.28	-7.12	-7.12	-6.78	-4.69	-5.35	-5.35	-5.35	-6.78	-5.35	-4.54	-4.54	-5.05	-5.05	-4.54	-4.54	-4.54	-4.54	-4.54	-5.05	-4.54	-4.54	-5.05	-5.05	-5.05
1994-01-23	-3.14	-3.14	-2.27	-0.8	-0.8	-2.34	-1.31	-0.8	-1.31	-0.42	-0.8	-0.8	-2.34	-0.8	-0.8	-0.8	-0.8	-0.42	-0.23	-0.2	-0.23	-0.2	-0.23	-1.79	-1.79	-0.71	-0.42	-0.2	-0.2	-0.2	-0.71	-0.2	0.58	0.58	0.1	0.1	0.58	0.58	0.58	0.58	0.58	0.1	0.58	0.58	0.1	0.1	0.1
1994-01-24	-2.13	-2.13	-1.28	0.2	0.2	-1.34	-0.32	0.2	-0.32	-0.42	0.2	0.2	-1.34	0.2	0.2	0.2	0.2	-0.42	0.52	0.53	0.52	0.53	0.52	-0.8	-0.8	0.83	-0.42	0.53	0.53	0.53	0.83	0.53	1.3	1.3	0.83	0.83	1.3	1.3	1.3	1.3	1.3	0.83	1.3	1.3	0.83	0.83	0.83
1994-01-25	0.17	0.17	0.96	2.4	2.4	0.92	1.89	2.4	1.89	2.56	2.4	2.4	0.92	2.4	2.4	2.4	2.4	2.56	2.89	2.86	2.89	2.86	2.89	1.43	1.43	2.74	2.56	2.86	2.86	2.86	2.74	2.86	3.62	3.62	3.16	3.16	3.62	3.62	3.62	3.62	3.62	3.16	3.62	3.62	3.16	3.16	3.16
1994-01-26	-2.27	-2.27	-1.42	0	0	-1.48	-0.5	0	-0.5	-1.31	0	0	-1.48	0	0	0	0	-1.31	0.19	-0.85	0.19	-0.85	0.19	-0.94	-0.94	1.07	-1.31	-0.85	-0.85	-0.85	1.07	-0.85	-0.07	-0.07	-0.55	-0.55	-0.07	-0.07	-0.07	-0.07	-0.07	-0.55	-0.07	-0.07	-0.55	-0.55	-0.55
1994-01-27	-2.69	-2.69	-1.83	-0.4	-0.4	-1.9	-0.9	-0.4	-0.9	-0.62	-0.4	-0.4	-1.9	-0.4	-0.4	-0.4	-0.4	-0.62	0.05	0.08	0.05	0.08	0.05	-1.35	-1.35	0.07	-0.62	0.08	0.08	0.08	0.07	0.08	0.86	0.86	0.38	0.38	0.86	0.86	0.86	0.86	0.86	0.38	0.86	0.86	0.38	0.38	0.38
1994-01-28	-4.95	-4.95	-4.03	-2.6	-2.6	-4.12	-3.1	-2.6	-3.1	-3.69	-2.6	-2.6	-4.12	-2.6	-2.6	-2.6	-2.6	-3.69	-2.37	-2.19	-2.37	-2.19	-2.37	-3.54	-3.54	-1.72	-3.69	-2.19	-2.19	-2.19	-1.72	-2.19	-1.4	-1.4	-1.89	-1.89	-1.4	-1.4	-1.4	-1.4	-1.4	-1.89	-1.4	-1.4	-1.89	-1.89	-1.89
1994-01-29	-7.48	-7.48	-6.5	-5	-5	-6.62	-5.52	-5	-5.52	-5.18	-5	-5	-6.62	-5	-5	-5	-5	-5.18	-4.55	-3.75	-4.55	-3.75	-4.55	-6	-6	-4.78	-5.18	-3.75	-3.75	-3.75	-4.78	-3.75	-2.95	-2.95	-3.45	-3.45	-2.95	-2.95	-2.95	-2.95	-2.95	-3.45	-2.95	-2.95	-3.45	-3.45	-3.45
1994-01-30	-4.56	-4.56	-3.65	-2.2	-2.2	-3.74	-2.7	-2.2	-2.7	-1.81	-2.2	-2.2	-3.74	-2.2	-2.2	-2.2	-2.2	-1.81	-1.62	-0.71	-1.62	-0.71	-1.62	-3.16	-3.16	-2.12	-1.81	-0.71	-0.71	-0.71	-2.12	-0.71	0.07	0.07	-0.41	-0.41	0.07	0.07	0.07	0.07	0.07	-0.41	0.07	0.07	-0.41	-0.41	-0.41
1994-01-31	-4.38	-4.38	-3.48	-2	-2	-3.56	-2.51	-2	-2.51	-2.4	-2	-2	-3.56	-2	-2	-2	-2	-2.4	-1.64	-1.04	-1.64	-1.04	-1.64	-2.99	-2.99	-1.55	-2.4	-1.04	-1.04	-1.04	-1.55	-1.04	-0.26	-0.26	-0.74	-0.74	-0.26	-0.26	-0.26	-0.26	-0.26	-0.74	-0.26	-0.26	-0.74	-0.74	-0.74
1994-02-01	-4.52	-4.52	-3.61	-2.1	-2.1	-3.7	-2.62	-2.1	-2.62	-2.01	-2.1	-2.1	-3.7	-2.1	-2.1	-2.1	-2.1	-2.01	-1.63	-2.14	-1.63	-2.14	-1.63	-3.12	-3.12	-1.95	-2.01	-2.14	-2.14	-2.14	-1.95	-2.14	-1.35	-1.35	-1.84	-1.84	-1.35	-1.35	-1.35	-1.35	-1.35	-1.84	-1.35	-1.35	-1.84	-1.84	-1.84
1994-02-02	-3.39	-3.39	-2.51	-1	-1	-2.58	-1.53	-1	-1.53	-0.82	-1	-1	-2.58	-1	-1	-1	-1	-0.82	-0.51	-1.78	-0.51	-1.78	-0.51	-2.03	-2.03	-0.87	-0.82	-1.78	-1.78	-1.78	-0.87	-1.78	-0.99	-0.99	-1.48	-1.48	-0.99	-0.99	-0.99	-0.99	-0.99	-1.48	-0.99	-0.99	-1.48	-1.48	-1.48
1994-02-03	-1.86	-1.86	-1.02	0.4	0.4	-1.08	-0.1	0.4	-0.1	0.67	0.4	0.4	-1.08	0.4	0.4	0.4	0.4	0.67	0.93	0.22	0.93	0.22	0.93	-0.54	-0.54	0.66	0.67	0.22	0.22	0.22	0.66	0.22	0.99	0.99	0.52	0.52	0.99	0.99	0.99	0.99	0.99	0.52	0.99	0.99	0.52	0.52	0.52
1994-02-04	1.67	1.67	2.42	3.9	3.9	2.4	3.38	3.9	3.38	4.54	3.9	3.9	2.4	3.9	3.9	3.9	3.9	4.54	4.44	-0.52	4.44	-0.52	4.44	2.88	2.88	3.97	4.54	-0.52	-0.52	-0.52	3.97	-0.52	0.26	0.26	-0.22	-0.22	0.26	0.26	0.26	0.26	0.26	-0.22	0.26	0.26	-0.22	-0.22	-0.22
1994-02-05	2.15	2.15	2.89	4.4	4.4	2.87	3.87	4.4	3.87	4.84	4.4	4.4	2.87	4.4	4.4	4.4	4.4	4.84	4.86	-1.95	4.86	-1.95	4.86	3.35	3.35	4.54	4.84	-1.95	-1.95	-1.95	4.54	-1.95	-1.16	-1.16	-1.65	-1.65	-1.16	-1.16	-1.16	-1.16	-1.16	-1.65	-1.16	-1.16	-1.65	-1.65	-1.65
1994-02-06	-1.18	-1.18	-0.36	1.1	1.1	-0.41	0.59	1.1	0.59	0.18	1.1	1.1	-0.41	1.1	1.1	1.1	1.1	0.18	1.31	-1.36	1.31	-1.36	1.31	0.11	0.11	1.94	0.18	-1.36	-1.36	-1.36	1.94	-1.36	-0.57	-0.57	-1.06	-1.06	-0.57	-0.57	-0.57	-0.57	-0.57	-1.06	-0.57	-0.57	-1.06	-1.06	-1.06
1994-02-07	-3.14	-3.14	-2.27	-0.8	-0.8	-2.34	-1.31	-0.8	-1.31	-0.82	-0.8	-0.8	-2.34	-0.8	-0.8	-0.8	-0.8	-0.82	-0.33	-0.13	-0.33	-0.13	-0.33	-1.79	-1.79	-0.5	-0.82	-0.13	-0.13	-0.13	-0.5	-0.13	0.65	0.65	0.17	0.17	0.65	0.65	0.65	0.65	0.65	0.17	0.65	0.65	0.17	0.17	0.17
1994-02-08	-3.33	-3.33	-2.45	-1	-1	-2.52	-1.51	-1	-1.51	-1.01	-1	-1	-2.52	-1	-1	-1	-1	-1.01	-0.52	-0.95	-0.52	-0.95	-0.52	-1.97	-1.97	-0.68	-1.01	-0.95	-0.95	-0.95	-0.68	-0.95	-0.17	-0.17	-0.65	-0.65	-0.17	-0.17	-0.17	-0.17	-0.17	-0.65	-0.17	-0.17	-0.65	-0.65	-0.65
1994-02-09	-4.44	-4.44	-3.54	-2.1	-2.1	-3.62	-2.6	-2.1	-2.6	-2.21	-2.1	-2.1	-3.62	-2.1	-2.1	-2.1	-2.1	-2.21	-1.63	-0.65	-1.63	-0.65	-1.63	-3.05	-3.05	-1.75	-2.21	-0.65	-0.65	-0.65	-1.75	-0.65	0.13	0.13	-0.35	-0.35	0.13	0.13	0.13	0.13	0.13	-0.35	0.13	0.13	-0.35	-0.35	-0.35
1994-02-10	-5.07	-5.07	-4.15	-2.7	-2.7	-4.24	-3.2	-2.7	-3.2	-2.6	-2.7	-2.7	-4.24	-2.7	-2.7	-2.7	-2.7	-2.6	-2.19	-1.62	-2.19	-1.62	-2.19	-3.66	-3.66	-2.49	-2.6	-1.62	-1.62	-1.62	-2.49	-1.62	-0.83	-0.83	-1.32	-1.32	-0.83	-0.83	-0.83	-0.83	-0.83	-1.32	-0.83	-0.83	-1.32	-1.32	-1.32
1994-02-11	-4.78	-4.78	-3.87	-2.4	-2.4	-3.96	-2.91	-2.4	-2.91	-2.8	-2.4	-2.4	-3.96	-2.4	-2.4	-2.4	-2.4	-2.8	-2.03	-1.7	-2.03	-1.7	-2.03	-3.38	-3.38	-1.94	-2.8	-1.7	-1.7	-1.7	-1.94	-1.7	-0.91	-0.91	-1.4	-1.4	-0.91	-0.91	-0.91	-0.91	-0.91	-1.4	-0.91	-0.91	-1.4	-1.4	-1.4
1994-02-12	-7.52	-7.52	-6.54	-5.1	-5.1	-6.66	-5.6	-5.1	-5.6	-6.08	-5.1	-5.1	-6.66	-5.1	-5.1	-5.1	-5.1	-6.08	-4.81	-4.4	-4.81	-4.4	-4.81	-6.04	-6.04	-4.38	-6.08	-4.4	-4.4	-4.4	-4.38	-4.4	-3.59	-3.59	-4.1	-4.1	-3.59	-3.59	-3.59	-3.59	-3.59	-4.1	-3.59	-3.59	-4.1	-4.1	-4.1
1994-02-13	-12.74	-12.74	-11.63	-10.2	-10.2	-11.8	-10.69	-10.2	-10.69	-11.43	-10.2	-10.2	-11.8	-10.2	-10.2	-10.2	-10.2	-11.43	-9.92	-9.61	-9.92	-9.61	-9.92	-11.11	-11.11	-9.47	-11.43	-9.61	-9.61	-9.61	-9.47	-9.61	-8.76	-8.76	-9.31	-9.31	-8.76	-8.76	-8.76	-8.76	-8.76	-9.31	-8.76	-8.76	-9.31	-9.31	-9.31
1994-02-14	-12.39	-12.39	-11.29	-9.8	-9.8	-11.46	-10.31	-9.8	-10.31	-10.54	-9.8	-9.8	-11.46	-9.8	-9.8	-9.8	-9.8	-10.54	-9.45	-8.48	-9.45	-8.48	-9.45	-10.77	-10.77	-9.41	-10.54	-8.48	-8.48	-8.48	-9.41	-8.48	-7.64	-7.64	-8.18	-8.18	-7.64	-7.64	-7.64	-7.64	-7.64	-8.18	-7.64	-7.64	-8.18	-8.18	-8.18
1994-02-15	-8.53	-8.53	-7.52	-6	-6	-7.65	-6.52	-6	-6.52	-7.37	-6	-6	-7.65	-6	-6	-6	-6	-7.37	-5.86	-5.77	-5.86	-5.77	-5.86	-7.02	-7.02	-5.22	-7.37	-5.77	-5.77	-5.77	-5.22	-5.77	-4.95	-4.95	-5.47	-5.47	-4.95	-4.95	-4.95	-4.95	-4.95	-5.47	-4.95	-4.95	-5.47	-5.47	-5.47
1994-02-16	-9.71	-9.71	-8.67	-7.2	-7.2	-8.81	-7.7	-7.2	-7.7	-9.15	-7.2	-7.2	-8.81	-7.2	-7.2	-7.2	-7.2	-9.15	-7.12	-7.67	-7.12	-7.67	-7.12	-8.16	-8.16	-6.07	-9.15	-7.67	-7.67	-7.67	-6.07	-7.67	-6.84	-6.84	-7.37	-7.37	-6.84	-6.84	-6.84	-6.84	-6.84	-7.37	-6.84	-6.84	-7.37	-7.37	-7.37
1994-02-17	-14.63	-14.63	-13.47	-12	-12	-13.66	-12.5	-12	-12.5	-13.32	-12	-12	-13.66	-12	-12	-12	-12	-13.32	-11.72	-14.64	-11.72	-14.64	-11.72	-12.94	-12.94	-11.33	-13.32	-14.64	-14.64	-14.64	-11.33	-14.64	-13.76	-13.76	-14.34	-14.34	-13.76	-13.76	-13.76	-13.76	-13.76	-14.34	-13.76	-13.76	-14.34	-14.34	-14.34
1994-02-18	-11.49	-11.49	-10.41	-8.9	-8.9	-10.57	-9.42	-8.9	-9.42	-9.15	-8.9	-8.9	-10.57	-8.9	-8.9	-8.9	-8.9	-9.15	-8.43	-11.21	-8.43	-11.21	-8.43	-9.9	-9.9	-8.76	-9.15	-11.21	-11.21	-11.21	-8.76	-11.21	-10.35	-10.35	-10.91	-10.91	-10.35	-10.35	-10.35	-10.35	-10.35	-10.91	-10.35	-10.35	-10.91	-10.91	-10.91
1994-02-19	-11.13	-11.13	-10.06	-8.6	-8.6	-10.21	-9.1	-8.6	-9.1	-9.45	-8.6	-8.6	-10.21	-8.6	-8.6	-8.6	-8.6	-9.45	-8.25	-11.35	-8.25	-11.35	-8.25	-9.55	-9.55	-8.07	-9.45	-11.35	-11.35	-11.35	-8.07	-11.35	-10.49	-10.49	-11.05	-11.05	-10.49	-10.49	-10.49	-10.49	-10.49	-11.05	-10.49	-10.49	-11.05	-11.05	-11.05
1994-02-20	-6.22	-6.22	-5.27	-3.8	-3.8	-5.37	-4.31	-3.8	-4.31	-3.59	-3.8	-3.8	-5.37	-3.8	-3.8	-3.8	-3.8	-3.59	-3.28	-7.18	-3.28	-7.18	-3.28	-4.78	-4.78	-3.7	-3.59	-7.18	-7.18	-7.18	-3.7	-7.18	-6.35	-6.35	-6.88	-6.88	-6.35	-6.35	-6.35	-6.35	-6.35	-6.88	-6.35	-6.35	-6.88	-6.88	-6.88
1994-02-21	-4.18	-4.18	-3.28	-1.8	-1.8	-3.36	-2.31	-1.8	-2.31	-2.5	-1.8	-1.8	-3.36	-1.8	-1.8	-1.8	-1.8	-2.5	-1.51	-2.6	-1.51	-2.6	-1.51	-2.79	-2.79	-1.18	-2.5	-2.6	-2.6	-2.6	-1.18	-2.6	-1.81	-1.81	-2.3	-2.3	-1.81	-1.81	-1.81	-1.81	-1.81	-2.3	-1.81	-1.81	-2.3	-2.3	-2.3
1994-02-22	-2.83	-2.83	-1.97	-0.5	-0.5	-2.04	-1.01	-0.5	-1.01	-0.22	-0.5	-0.5	-2.04	-0.5	-0.5	-0.5	-0.5	-0.22	0.04	0.02	0.04	0.02	0.04	-1.49	-1.49	-0.35	-0.22	0.02	0.02	0.02	-0.35	0.02	0.8	0.8	0.32	0.32	0.8	0.8	0.8	0.8	0.8	0.32	0.8	0.8	0.32	0.32	0.32
1994-02-23	-0.65	-0.65	0.16	1.6	1.6	0.12	1.09	1.6	1.09	1.96	1.6	1.6	0.12	1.6	1.6	1.6	1.6	1.96	2.14	0.45	2.14	0.45	2.14	0.63	0.63	1.82	1.96	0.45	0.45	0.45	1.82	0.45	1.22	1.22	0.75	0.75	1.22	1.22	1.22	1.22	1.22	0.75	1.22	1.22	0.75	0.75	0.75
1994-02-24	-1.18	-1.18	-0.36	1.1	1.1	-0.41	0.59	1.1	0.59	1.27	1.1	1.1	-0.41	1.1	1.1	1.1	1.1	1.27	1.58	0.94	1.58	0.94	1.58	0.11	0.11	1.37	1.27	0.94	0.94	0.94	1.37	0.94	1.71	1.71	1.24	1.24	1.71	1.71	1.71	1.71	1.71	1.24	1.71	1.71	1.24	1.24	1.24
1994-02-25	-1.42	-1.42	-0.59	0.9	0.9	-0.64	0.38	0.9	0.38	1.27	0.9	0.9	-0.64	0.9	0.9	0.9	0.9	1.27	1.4	0.29	1.4	0.29	1.4	-0.11	-0.11	1.01	1.27	0.29	0.29	0.29	1.01	0.29	1.06	1.06	0.59	0.59	1.06	1.06	1.06	1.06	1.06	0.59	1.06	1.06	0.59	0.59	0.59
1994-02-26	1.32	1.32	2.08	3.5	3.5	2.06	3	3.5	3	3.15	3.5	3.5	2.06	3.5	3.5	3.5	3.5	3.15	3.89	0.71	3.89	0.71	3.89	2.54	2.54	4.17	3.15	0.71	0.71	0.71	4.17	0.71	1.48	1.48	1.01	1.01	1.48	1.48	1.48	1.48	1.48	1.01	1.48	1.48	1.01	1.01	1.01
1994-02-27	6.84	6.84	7.46	8.9	8.9	7.49	8.38	8.9	8.38	9.21	8.9	8.9	7.49	8.9	8.9	8.9	8.9	9.21	9.35	-0.39	9.35	-0.39	9.35	7.9	7.9	9.35	9.21	-0.39	-0.39	-0.39	9.35	-0.39	0.39	0.39	-0.09	-0.09	0.39	0.39	0.39	0.39	0.39	-0.09	0.39	0.39	-0.09	-0.09	-0.09
1994-02-28	3.64	3.64	4.34	5.8	5.8	4.34	5.28	5.8	5.28	4.44	5.8	5.8	4.34	5.8	5.8	5.8	5.8	4.44	5.86	0.78	5.86	0.78	5.86	4.8	4.8	7	4.44	0.78	0.78	0.78	7	0.78	1.55	1.55	1.08	1.08	1.55	1.55	1.55	1.55	1.55	1.08	1.55	1.55	1.08	1.08	1.08
1994-03-01	2.99	2.99	3.71	5.2	5.2	3.7	4.67	5.2	4.67	4.24	5.2	5.2	3.7	5.2	5.2	5.2	5.2	4.24	5.33	1.09	5.33	1.09	5.33	4.17	4.17	6.12	4.24	1.09	1.09	1.09	6.12	1.09	1.86	1.86	1.39	1.39	1.86	1.86	1.86	1.86	1.86	1.39	1.86	1.86	1.39	1.39	1.39
1994-03-02	-0.71	-0.71	0.1	1.6	1.6	0.05	1.07	1.6	1.07	1.17	1.6	1.6	0.05	1.6	1.6	1.6	1.6	1.17	1.9	1.97	1.9	1.97	1.9	0.57	0.57	2.14	1.17	1.97	1.97	1.97	2.14	1.97	2.73	2.73	2.27	2.27	2.73	2.73	2.73	2.73	2.73	2.27	2.73	2.73	2.27	2.27	2.27
1994-03-03	-0.85	-0.85	-0.04	1.4	1.4	-0.09	0.89	1.4	0.89	1.47	1.4	1.4	-0.09	1.4	1.4	1.4	1.4	1.47	1.87	0.36	1.87	0.36	1.87	0.43	0.43	1.77	1.47	0.36	0.36	0.36	1.77	0.36	1.13	1.13	0.66	0.66	1.13	1.13	1.13	1.13	1.13	0.66	1.13	1.13	0.66	0.66	0.66
1994-03-04	-3.19	-3.19	-2.32	-0.9	-0.9	-2.39	-1.4	-0.9	-1.4	-1.11	-0.9	-0.9	-2.39	-0.9	-0.9	-0.9	-0.9	-1.11	-0.44	-0.6	-0.44	-0.6	-0.44	-1.84	-1.84	-0.43	-1.11	-0.6	-0.6	-0.6	-0.43	-0.6	0.18	0.18	-0.3	-0.3	0.18	0.18	0.18	0.18	0.18	-0.3	0.18	0.18	-0.3	-0.3	-0.3
